uei,fiscal_year,paper_count,award_count
H3WKMCF9V1D3,2018,4,1
H3WKMCF9V1D3,2019,3,2
H3WKMCF9V1D3,2020,1,1
H3WKMCF9V1D3,2021,2,2
H3WKMCF9V1D3,2022,4,3
H3WKMCF9V1D3,2023,1,2
H3WXH47J27H7,2023,1,2
H3WXH47J27H7,2024,1,2
H3WXH47J27H7,2025,3,3
H3ZMV3VXHPP7,2019,1,1
H3ZMV3VXHPP7,2020,2,1
H44FTK25AME3,2016,4,1
H44FTK25AME3,2017,1,2
H44FTK25AME3,2019,5,2
H44FTK25AME3,2020,2,2
H44FTK25AME3,2021,2,3
H44FTK25AME3,2022,3,1
H44FTK25AME3,2024,1,1
H44FTK25AME3,2025,3,1
H4CAHK2RD945,2016,4,3
H4CAHK2RD945,2017,17,9
H4CAHK2RD945,2018,34,12
H4CAHK2RD945,2019,30,15
H4CAHK2RD945,2020,42,12
H4CAHK2RD945,2021,31,18
H4CAHK2RD945,2022,25,11
H4CAHK2RD945,2023,30,19
H4CAHK2RD945,2024,32,15
H4CAHK2RD945,2025,33,20
H4VNDUN2VWU5,2016,13,10
H4VNDUN2VWU5,2017,15,10
H4VNDUN2VWU5,2018,18,11
H4VNDUN2VWU5,2019,26,13
H4VNDUN2VWU5,2020,21,11
H4VNDUN2VWU5,2021,29,9
H4VNDUN2VWU5,2022,24,8
H4VNDUN2VWU5,2023,29,13
H4VNDUN2VWU5,2024,28,13
H4VNDUN2VWU5,2025,23,13
H534D2GJMQD3,2016,1,1
H534D2GJMQD3,2017,1,1
H534D2GJMQD3,2021,1,1
H534D2GJMQD3,2023,1,1
H58CPAYE6UE5,2016,2,1
H58CPAYE6UE5,2017,1,1
H58CPAYE6UE5,2018,5,2
H58CPAYE6UE5,2019,1,1
H58CPAYE6UE5,2020,3,3
H58CPAYE6UE5,2021,1,1
H58CPAYE6UE5,2022,3,2
H58CPAYE6UE5,2023,7,3
H58CPAYE6UE5,2024,9,4
H58CPAYE6UE5,2025,9,4
H58TR2D7DNE3,2016,80,38
H58TR2D7DNE3,2017,76,39
H58TR2D7DNE3,2018,90,40
H58TR2D7DNE3,2019,60,46
H58TR2D7DNE3,2020,79,39
H58TR2D7DNE3,2021,70,38
H58TR2D7DNE3,2022,72,41
H58TR2D7DNE3,2023,85,41
H58TR2D7DNE3,2024,66,37
H58TR2D7DNE3,2025,72,39
H59JKGFZKHL7,2016,145,56
H59JKGFZKHL7,2017,168,74
H59JKGFZKHL7,2018,155,79
H59JKGFZKHL7,2019,157,73
H59JKGFZKHL7,2020,159,81
H59JKGFZKHL7,2021,168,85
H59JKGFZKHL7,2022,162,79
H59JKGFZKHL7,2023,140,78
H59JKGFZKHL7,2024,161,80
H59JKGFZKHL7,2025,187,86
H5CKS454W1T3,2016,1,2
H5CKS454W1T3,2019,1,1
H5CKS454W1T3,2023,1,2
H5F1MMEAMCM3,2021,1,1
H5F1MMEAMCM3,2022,1,1
H5G9NWEFHXN4,2016,253,55
H5G9NWEFHXN4,2017,258,71
H5G9NWEFHXN4,2018,293,83
H5G9NWEFHXN4,2019,301,93
H5G9NWEFHXN4,2020,354,100
H5G9NWEFHXN4,2021,400,120
H5G9NWEFHXN4,2022,397,140
H5G9NWEFHXN4,2023,505,141
H5G9NWEFHXN4,2024,537,138
H5G9NWEFHXN4,2025,563,154
H5LUUPDFFCK7,2018,1,1
H5UJCPYHJM34,2019,1,1
H5UJCPYHJM34,2020,1,2
H5UJCPYHJM34,2021,1,1
H5UJCPYHJM34,2023,1,1
H5UJCPYHJM34,2024,2,1
H62UKEZJ9E83,2016,1,1
H65GNDPBTRY7,2016,11,7
H65GNDPBTRY7,2017,9,4
H65GNDPBTRY7,2018,25,10
H65GNDPBTRY7,2019,25,12
H65GNDPBTRY7,2020,24,11
H65GNDPBTRY7,2021,18,10
H65GNDPBTRY7,2022,19,10
H65GNDPBTRY7,2023,17,7
H65GNDPBTRY7,2024,21,11
H65GNDPBTRY7,2025,18,8
H68RXEVTQCG5,2019,2,1
H68RXEVTQCG5,2020,1,1
H6D6JMXJXDE6,2016,228,107
H6D6JMXJXDE6,2017,231,115
H6D6JMXJXDE6,2018,221,141
H6D6JMXJXDE6,2019,213,143
H6D6JMXJXDE6,2020,288,165
H6D6JMXJXDE6,2021,270,175
H6D6JMXJXDE6,2022,287,185
H6D6JMXJXDE6,2023,331,200
H6D6JMXJXDE6,2024,293,188
H6D6JMXJXDE6,2025,271,168
H6DNZXT5MMT1,2017,2,2
H6DNZXT5MMT1,2019,1,5
H6DNZXT5MMT1,2020,2,3
H6DNZXT5MMT1,2021,6,6
H6DNZXT5MMT1,2022,1,2
H6DNZXT5MMT1,2024,2,3
H6EHGAYPX5Q5,2025,2,2
H6N1ZF5HJ2G3,2016,885,183
H6N1ZF5HJ2G3,2017,795,223
H6N1ZF5HJ2G3,2018,800,263
H6N1ZF5HJ2G3,2019,759,304
H6N1ZF5HJ2G3,2020,947,326
H6N1ZF5HJ2G3,2021,1021,365
H6N1ZF5HJ2G3,2022,1042,382
H6N1ZF5HJ2G3,2023,891,387
H6N1ZF5HJ2G3,2024,881,407
H6N1ZF5HJ2G3,2025,862,384
H6N2Y333JHS5,2024,1,1
H6N2Y333JHS5,2025,1,1
H6Z9K3JQEKD7,2017,2,1
H71FNSTNQVC4,2023,1,1
H762ZD9TLFU7,2022,1,1
H762ZD9TLFU7,2024,1,1
H766VX8JTEB3,2022,3,1
H766VX8JTEB3,2023,1,1
H766VX8JTEB3,2024,2,1
H7CJA7NX9WN3,2016,2,1
H7CJA7NX9WN3,2017,5,2
H7CJA7NX9WN3,2018,2,1
H7CJA7NX9WN3,2020,1,1
H7CJA7NX9WN3,2022,1,1
H7EQKJLW3N11,2021,1,1
H7EQKJLW3N11,2022,1,1
H7EQKJLW3N11,2025,1,1
H84BM1BBK129,2018,1,1
H87CXYZCSDM6,2020,1,1
H8AQL3HN4PM8,2018,3,2
H8AQL3HN4PM8,2019,7,4
H8AQL3HN4PM8,2020,7,4
H8AQL3HN4PM8,2021,1,1
H8AQL3HN4PM8,2022,1,1
H8AQL3HN4PM8,2023,1,3
H8AQL3HN4PM8,2024,4,3
H8AQL3HN4PM8,2025,4,5
H8DXCFZ51KK2,2024,3,1
H8DXCFZ51KK2,2025,2,1
H8L1ZGQ62AP9,2017,2,1
H8L1ZGQ62AP9,2018,1,1
H8L1ZGQ62AP9,2019,3,1
H8L1ZGQ62AP9,2020,2,1
H8L1ZGQ62AP9,2021,1,1
H8L1ZGQ62AP9,2022,2,1
H8L1ZGQ62AP9,2023,1,1
H8L1ZGQ62AP9,2024,1,1
H8L1ZGQ62AP9,2025,2,1
H8MEQ3719HM3,2017,1,1
H8MEQ3719HM3,2019,1,1
H8MEQ3719HM3,2020,2,2
H8UUZXJ7EDS1,2025,1,1
H93DMA2RBMS1,2025,1,1
H97VG2NZKLK5,2020,3,2
H97VG2NZKLK5,2021,1,1
H97VG2NZKLK5,2022,1,1
H97VG2NZKLK5,2024,3,5
H9JJHWJVHNK4,2016,1,1
HA17F32KXEV8,2016,1,1
HA17F32KXEV8,2017,2,2
HA17F32KXEV8,2018,1,1
HA17F32KXEV8,2019,2,2
HA17F32KXEV8,2021,1,1
HA17F32KXEV8,2022,1,1
HA17F32KXEV8,2023,1,1
HA6KN1AL2486,2020,1,1
HA6KN1AL2486,2021,1,1
HA6KN1AL2486,2023,1,1
HADCRYL89P49,2023,1,1
HADCRYL89P49,2024,1,1
HAQGXY4K5956,2022,1,1
HAQGXY4K5956,2023,1,1
HAQGXY4K5956,2024,1,1
HAZLQLR43591,2018,1,1
HB4LN3AQR226,2025,1,1
HB6KNGVNJRU1,2017,1,1
HB6KNGVNJRU1,2019,1,1
HB6KNGVNJRU1,2022,1,1
HB6KNGVNJRU1,2023,1,1
HB6KNGVNJRU1,2024,1,1
HB6KNGVNJRU1,2025,1,1
HB8HEMLHJUJ4,2016,3,1
HB8HEMLHJUJ4,2017,1,1
HB8HEMLHJUJ4,2018,3,2
HB8HEMLHJUJ4,2019,5,3
HB8HEMLHJUJ4,2020,3,3
HB8HEMLHJUJ4,2021,7,4
HB8HEMLHJUJ4,2022,10,3
HB8HEMLHJUJ4,2023,7,2
HB8HEMLHJUJ4,2024,4,4
HB8HEMLHJUJ4,2025,1,1
HBF9RH8CGJX3,2021,2,1
HBF9RH8CGJX3,2022,2,1
HBF9RH8CGJX3,2025,1,1
HBFBKCTJRL55,2018,1,1
HBFBKCTJRL55,2019,1,1
HBTSD5J8NL84,2021,1,1
HBTSD5J8NL84,2024,2,1
HCASLE3WAJD1,2019,1,1
HCASLE3WAJD1,2023,1,1
HCASLE3WAJD1,2024,1,1
HCXHVBD9HKN9,2024,1,1
HD1WMN6945W6,2016,2678,758
HD1WMN6945W6,2017,2580,862
HD1WMN6945W6,2018,2602,972
HD1WMN6945W6,2019,2490,1042
HD1WMN6945W6,2020,2761,1135
HD1WMN6945W6,2021,2918,1204
HD1WMN6945W6,2022,2825,1195
HD1WMN6945W6,2023,3108,1309
HD1WMN6945W6,2024,2862,1298
HD1WMN6945W6,2025,2892,1258
HD5MTZEGX7W4,2025,3,1
HDLNBXMMCMN9,2025,1,1
HDM5CZ7LTDA4,2023,1,1
HDM5CZ7LTDA4,2025,1,1
HE54H48SHFH4,2021,2,1
HE54H48SHFH4,2022,5,1
HE54H48SHFH4,2023,4,2
HE54H48SHFH4,2024,2,1
HE54H48SHFH4,2025,1,2
HEFXHHLVL9G1,2022,1,1
HEGURQ5WJRQ9,2023,1,1
HEPWWVBLM4C5,2020,1,1
HF7MJJDVQQX5,2017,2,2
HF7MJJDVQQX5,2018,1,1
HF7MJJDVQQX5,2019,2,1
HF7MJJDVQQX5,2020,2,2
HF7MJJDVQQX5,2021,2,3
HF7MJJDVQQX5,2022,1,1
HF7WN2N6GB43,2021,1,1
HF7WN2N6GB43,2024,2,1
HF81Y1S5GT46,2018,1,1
HF81Y1S5GT46,2021,2,1
HF81Y1S5GT46,2022,2,1
HF81Y1S5GT46,2023,2,1
HF81Y1S5GT46,2024,9,1
HFGXJFZYFBK9,2016,29,7
HFGXJFZYFBK9,2017,31,7
HFGXJFZYFBK9,2018,23,7
HFGXJFZYFBK9,2019,19,7
HFGXJFZYFBK9,2020,22,9
HFGXJFZYFBK9,2021,15,12
HFGXJFZYFBK9,2022,23,12
HFGXJFZYFBK9,2023,20,13
HFGXJFZYFBK9,2024,21,11
HFGXJFZYFBK9,2025,14,7
HFJRBHKCBPR5,2016,1,1
HFJRBHKCBPR5,2017,2,1
HFJRBHKCBPR5,2018,8,1
HFJRBHKCBPR5,2019,5,1
HFJRBHKCBPR5,2020,1,1
HFJRBHKCBPR5,2021,5,1
HFJRBHKCBPR5,2022,5,1
HFJRBHKCBPR5,2023,3,1
HFJRBHKCBPR5,2024,2,1
HFLFWGRP7YL5,2018,1,2
HFLFWGRP7YL5,2019,1,2
HFLFWGRP7YL5,2020,5,2
HFLFWGRP7YL5,2021,5,2
HFLFWGRP7YL5,2022,5,2
HFLFWGRP7YL5,2023,2,2
HFLFWGRP7YL5,2024,2,2
HFLFWGRP7YL5,2025,2,2
HFT7XTHB6563,2016,141,62
HFT7XTHB6563,2017,164,71
HFT7XTHB6563,2018,158,79
HFT7XTHB6563,2019,137,81
HFT7XTHB6563,2020,152,100
HFT7XTHB6563,2021,162,105
HFT7XTHB6563,2022,166,133
HFT7XTHB6563,2023,151,116
HFT7XTHB6563,2024,147,107
HFT7XTHB6563,2025,163,119
HFVPWLV7WAJ3,2016,1,1
HFVPWLV7WAJ3,2022,3,1
HFVPWLV7WAJ3,2023,4,2
HFVPWLV7WAJ3,2024,6,4
HFVPWLV7WAJ3,2025,9,3
HFW2MYZMLMP6,2021,1,1
HFW2MYZMLMP6,2023,1,1
HGAAKCE3A7P7,2016,64,9
HGAAKCE3A7P7,2017,52,8
HGAAKCE3A7P7,2018,30,8
HGAAKCE3A7P7,2019,27,8
HGAAKCE3A7P7,2020,33,10
HGAAKCE3A7P7,2021,37,10
HGAAKCE3A7P7,2022,41,9
HGAAKCE3A7P7,2023,38,8
HGAAKCE3A7P7,2024,27,8
HGAAKCE3A7P7,2025,16,6
HGADQ8GL9PX1,2019,3,2
HGADQ8GL9PX1,2020,3,2
HGADQ8GL9PX1,2021,9,3
HGADQ8GL9PX1,2022,4,2
HGADQ8GL9PX1,2023,4,2
HGADQ8GL9PX1,2024,6,3
HGADQ8GL9PX1,2025,4,2
HGQGMW7VQPC8,2016,2,2
HGQGMW7VQPC8,2018,3,2
HGQGMW7VQPC8,2019,1,1
HGQGMW7VQPC8,2022,1,1
HGQGMW7VQPC8,2025,1,1
HGSVBWNGPE94,2022,1,1
HGSVBWNGPE94,2023,2,1
HGU2SLP22BK2,2024,3,1
HGU2SLP22BK2,2025,1,1
HGUMFB14NFU3,2023,1,1
HGWPD7EWNWK4,2016,4,2
HGWPD7EWNWK4,2017,3,2
HGWPD7EWNWK4,2018,8,2
HGWPD7EWNWK4,2019,4,2
HGWPD7EWNWK4,2020,2,2
HGWPD7EWNWK4,2021,1,1
HH1NQ1B5MPV3,2016,83,6
HH1NQ1B5MPV3,2017,52,9
HH1NQ1B5MPV3,2018,44,9
HH1NQ1B5MPV3,2019,58,16
HH1NQ1B5MPV3,2020,64,20
HH1NQ1B5MPV3,2021,78,19
HH1NQ1B5MPV3,2022,81,18
HH1NQ1B5MPV3,2023,72,20
HH1NQ1B5MPV3,2024,71,20
HH1NQ1B5MPV3,2025,51,15
HH9LT9M9B3N4,2016,1,1
HH9LT9M9B3N4,2017,1,1
HH9LT9M9B3N4,2018,2,1
HH9LT9M9B3N4,2022,2,1
HH9LT9M9B3N4,2023,1,1
HH9LT9M9B3N4,2025,3,2
HHJ4JD7CEHZ5,2016,3,1
HHJ4JD7CEHZ5,2019,1,1
HHJ4JD7CEHZ5,2020,1,1
HHJ4JD7CEHZ5,2021,1,1
HHJ4JD7CEHZ5,2025,1,2
HHQ6JMDL6YT6,2018,1,1
HHQ6JMDL6YT6,2020,1,1
HHQ6JMDL6YT6,2021,1,1
HHQ6JMDL6YT6,2022,1,1
HHU2ZJ8DFTC8,2018,2,2
HHU2ZJ8DFTC8,2019,1,1
HHVJKY3ULQV6,2016,11,4
HHVJKY3ULQV6,2017,6,5
HHVJKY3ULQV6,2018,5,6
HHVJKY3ULQV6,2019,6,7
HHVJKY3ULQV6,2020,3,1
HHVJKY3ULQV6,2021,18,6
HHVJKY3ULQV6,2022,7,3
HHVJKY3ULQV6,2023,5,4
HHVJKY3ULQV6,2024,6,4
HHVJKY3ULQV6,2025,7,6
HHW8AALKF2L1,2024,1,1
HJ46NHNMRF13,2019,1,2
HJA3VPDBM6T4,2017,1,1
HJA3VPDBM6T4,2018,1,1
HJB2H6LTWKQ3,2016,1,1
HJB2H6LTWKQ3,2023,1,1
HJD6G4D6TJY5,2016,2340,819
HJD6G4D6TJY5,2017,2532,964
HJD6G4D6TJY5,2018,2523,1101
HJD6G4D6TJY5,2019,2318,1136
HJD6G4D6TJY5,2020,2711,1230
HJD6G4D6TJY5,2021,2745,1334
HJD6G4D6TJY5,2022,2888,1406
HJD6G4D6TJY5,2023,2862,1429
HJD6G4D6TJY5,2024,2817,1463
HJD6G4D6TJY5,2025,3031,1509
HJDCHLCY3RF1,2018,8,2
HJDCHLCY3RF1,2019,4,1
HJDCHLCY3RF1,2020,2,1
HJDCHLCY3RF1,2021,4,2
HJFTTHWQ97R4,2021,1,1
HJFTTHWQ97R4,2022,1,1
HJL7S6MUNL85,2016,1,1
HJL7S6MUNL85,2017,5,1
HJL7S6MUNL85,2020,2,2
HJL7S6MUNL85,2021,3,2
HJL7S6MUNL85,2022,1,1
HJL7S6MUNL85,2023,2,1
HJL7S6MUNL85,2025,2,2
HJMKEF7EJW69,2016,1109,358
HJMKEF7EJW69,2017,1054,382
HJMKEF7EJW69,2018,1088,440
HJMKEF7EJW69,2019,1015,455
HJMKEF7EJW69,2020,1086,467
HJMKEF7EJW69,2021,1121,516
HJMKEF7EJW69,2022,1032,521
HJMKEF7EJW69,2023,902,499
HJMKEF7EJW69,2024,937,486
HJMKEF7EJW69,2025,956,497
HJNQME41NBU4,2016,35,13
HJNQME41NBU4,2017,32,16
HJNQME41NBU4,2018,35,15
HJNQME41NBU4,2019,29,14
HJNQME41NBU4,2020,32,16
HJNQME41NBU4,2021,31,16
HJNQME41NBU4,2022,34,20
HJNQME41NBU4,2023,50,27
HJNQME41NBU4,2024,41,20
HJNQME41NBU4,2025,57,21
HJQSAMLJY9M3,2016,20,6
HJQSAMLJY9M3,2017,31,8
HJQSAMLJY9M3,2018,24,5
HJQSAMLJY9M3,2019,28,10
HJQSAMLJY9M3,2020,13,7
HJQSAMLJY9M3,2021,18,6
HJQSAMLJY9M3,2022,16,8
HJQSAMLJY9M3,2023,18,9
HJQSAMLJY9M3,2024,21,9
HJQSAMLJY9M3,2025,18,8
HJT3V4D7LMF8,2016,1,1
HJT3V4D7LMF8,2017,1,3
HJT3V4D7LMF8,2019,1,3
HJT3V4D7LMF8,2021,1,1
HJT3V4D7LMF8,2022,1,1
HJT3V4D7LMF8,2023,1,1
HJT3V4D7LMF8,2024,2,2
HJT3V4D7LMF8,2025,1,2
HJTLACN81NK1,2016,20,8
HJTLACN81NK1,2017,21,13
HJTLACN81NK1,2018,24,10
HJTLACN81NK1,2019,18,12
HJTLACN81NK1,2020,31,11
HJTLACN81NK1,2021,30,16
HJTLACN81NK1,2022,22,11
HJTLACN81NK1,2023,30,18
HJTLACN81NK1,2024,26,17
HJTLACN81NK1,2025,26,19
HJTNTC61BNT3,2017,2,1
HJVMCLNHEZ49,2024,1,1
HK1ZZJKA73L1,2016,14,1
HK1ZZJKA73L1,2017,5,1
HK1ZZJKA73L1,2018,9,1
HK1ZZJKA73L1,2019,8,1
HK1ZZJKA73L1,2020,25,2
HK1ZZJKA73L1,2021,19,1
HK1ZZJKA73L1,2022,24,1
HK1ZZJKA73L1,2023,24,1
HK1ZZJKA73L1,2024,25,1
HK1ZZJKA73L1,2025,52,1
HKDXUVASHNE4,2016,56,10
HKDXUVASHNE4,2017,36,14
HKDXUVASHNE4,2018,44,14
HKDXUVASHNE4,2019,31,16
HKDXUVASHNE4,2020,30,12
HKDXUVASHNE4,2021,25,11
HKDXUVASHNE4,2022,20,11
HKDXUVASHNE4,2023,13,6
HKDXUVASHNE4,2024,16,7
HKDXUVASHNE4,2025,12,6
HKJCKTFJNBM7,2016,31,20
HKJCKTFJNBM7,2017,35,24
HKJCKTFJNBM7,2018,51,34
HKJCKTFJNBM7,2019,39,30
HKJCKTFJNBM7,2020,53,33
HKJCKTFJNBM7,2021,54,36
HKJCKTFJNBM7,2022,59,27
HKJCKTFJNBM7,2023,61,36
HKJCKTFJNBM7,2024,61,33
HKJCKTFJNBM7,2025,68,37
HKM9P8EYEMJ6,2016,36,1
HKM9P8EYEMJ6,2017,35,2
HKM9P8EYEMJ6,2018,36,3
HKM9P8EYEMJ6,2019,47,3
HKM9P8EYEMJ6,2020,35,4
HKM9P8EYEMJ6,2021,21,4
HKM9P8EYEMJ6,2022,26,1
HKM9P8EYEMJ6,2023,24,3
HKM9P8EYEMJ6,2024,25,3
HKM9P8EYEMJ6,2025,25,2
HKRCLDA9BG75,2016,1,1
HKRCLDA9BG75,2018,1,1
HKRCLDA9BG75,2019,1,1
HKRCLDA9BG75,2021,1,1
HKRCLDA9BG75,2024,1,1
HKRCLDA9BG75,2025,2,2
HKU8TL9TT2R5,2018,2,3
HKU8TL9TT2R5,2019,1,1
HKU8TL9TT2R5,2020,3,3
HKU8TL9TT2R5,2021,2,2
HKU8TL9TT2R5,2023,1,1
HKU8TL9TT2R5,2024,1,1
HL3NPM25XYG7,2023,1,1
HL3NPM25XYG7,2024,1,2
HL6UPT9J6RA7,2022,2,1
HL6UPT9J6RA7,2023,1,1
HL6UPT9J6RA7,2024,1,1
HLB7STLJB973,2018,1,1
HLB7STLJB973,2019,2,1
HLB7STLJB973,2020,1,1
HLCBZM872A89,2023,2,1
HLCREWKYMJ13,2021,2,2
HLESZNCGFZD6,2020,2,1
HLESZNCGFZD6,2021,1,1
HLESZNCGFZD6,2022,1,1
HLESZNCGFZD6,2023,1,1
HLKDDRDLJAP9,2020,13,1
HLKDDRDLJAP9,2021,15,1
HLKDDRDLJAP9,2022,19,1
HLKDDRDLJAP9,2023,2,1
HLLEW3GUYDM5,2022,1,1
HLLGHKT1WBF1,2024,1,1
HLMAUZLBGAF1,2017,1,1
HLMAUZLBGAF1,2018,2,1
HLMAUZLBGAF1,2023,1,1
HLMPJLSDCXM4,2019,3,2
HLMPJLSDCXM4,2020,2,2
HLTMVS2JZBS6,2016,186,66
HLTMVS2JZBS6,2017,191,85
HLTMVS2JZBS6,2018,231,105
HLTMVS2JZBS6,2019,273,106
HLTMVS2JZBS6,2020,285,113
HLTMVS2JZBS6,2021,263,116
HLTMVS2JZBS6,2022,281,140
HLTMVS2JZBS6,2023,263,131
HLTMVS2JZBS6,2024,280,135
HLTMVS2JZBS6,2025,313,146
HLVEXZFJKCF2,2022,2,2
HLVEXZFJKCF2,2023,2,2
HLVEXZFJKCF2,2024,1,1
HLVEXZFJKCF2,2025,1,1
HM2CXTNLMWF3,2019,1,1
HM2CXTNLMWF3,2024,1,1
HM7JM8VY2GD4,2020,1,1
HM7JM8VY2GD4,2021,1,1
HM7JM8VY2GD4,2022,2,2
HM7JM8VY2GD4,2024,1,1
HM7JM8VY2GD4,2025,3,2
HMBEH3F1D7T3,2018,1,1
HMF9GMNLXCF7,2023,1,1
HMF9GMNLXCF7,2024,1,1
HMSNCM57QNR5,2016,792,221
HMSNCM57QNR5,2017,727,238
HMSNCM57QNR5,2018,780,259
HMSNCM57QNR5,2019,755,258
HMSNCM57QNR5,2020,858,277
HMSNCM57QNR5,2021,967,306
HMSNCM57QNR5,2022,813,274
HMSNCM57QNR5,2023,805,268
HMSNCM57QNR5,2024,773,254
HMSNCM57QNR5,2025,733,224
HMTCQ9MG57M7,2025,1,1
HN5MHAE5ADQ9,2025,2,1
HN8TDRE82ZL6,2023,2,1
HN8TDRE82ZL6,2025,1,1
HNC7XKDQQ5E6,2023,1,2
HNC7XKDQQ5E6,2025,1,3
HNLDMARU1Z79,2016,2,1
HNLDMARU1Z79,2017,1,1
HNLDMARU1Z79,2018,1,1
HNLDMARU1Z79,2019,1,1
HNLDMARU1Z79,2020,1,1
HNLDMARU1Z79,2021,2,2
HNLDMARU1Z79,2022,1,1
HNLDMARU1Z79,2023,1,1
HNLJN8YZPVJ3,2021,1,1
HNNJRZELZGN7,2017,1,2
HNNJRZELZGN7,2018,4,3
HNNJRZELZGN7,2019,1,1
HNNJRZELZGN7,2020,2,2
HNNJRZELZGN7,2021,1,1
HNNJRZELZGN7,2022,1,1
HNNMF98N2AF8,2018,1,1
HNTBLH9MW8G3,2025,1,1
HP51NPWGBEU1,2021,2,1
HP51NPWGBEU1,2024,1,1
HP51NPWGBEU1,2025,2,1
HPCLFGJ7JH26,2017,1,1
HPCLFGJ7JH26,2019,2,1
HPMNNTXWWKB3,2020,1,1
HPY9BJWV8X31,2018,1,1
HPY9BJWV8X31,2019,1,1
HPY9BJWV8X31,2020,4,3
HPY9BJWV8X31,2021,1,1
HPY9BJWV8X31,2023,7,2
HPY9BJWV8X31,2024,1,1
HPZ7FS9MF8J1,2025,1,1
HQ32D1YYKMC8,2022,2,1
HQ32D1YYKMC8,2023,2,1
HQ32D1YYKMC8,2024,1,1
HQ32D1YYKMC8,2025,3,1
HQ5NMP5HLL53,2016,1,1
HQ5NMP5HLL53,2017,1,1
HQ5NMP5HLL53,2018,2,2
HQ5NMP5HLL53,2019,1,1
HQ5NMP5HLL53,2021,2,2
HQ5NMP5HLL53,2022,4,2
HQ5NMP5HLL53,2023,2,2
HQ5NMP5HLL53,2024,6,3
HQ5NMP5HLL53,2025,5,2
HQ61PQ64HFU4,2016,1,1
HQ61PQ64HFU4,2018,1,1
HQ61PQ64HFU4,2020,3,2
HQ61PQ64HFU4,2024,1,2
HR3GMLNKBBG3,2025,1,1
HS57TAYN5449,2024,1,1
HS5HWWK1AAU5,2016,14,4
HS5HWWK1AAU5,2017,16,5
HS5HWWK1AAU5,2018,27,7
HS5HWWK1AAU5,2019,25,8
HS5HWWK1AAU5,2020,25,9
HS5HWWK1AAU5,2021,24,12
HS5HWWK1AAU5,2022,19,9
HS5HWWK1AAU5,2023,28,17
HS5HWWK1AAU5,2024,29,16
HS5HWWK1AAU5,2025,28,11
HSCNW2K7VN97,2016,1,1
HSCNW2K7VN97,2017,1,1
HSCNW2K7VN97,2021,3,1
HSCNW2K7VN97,2022,1,2
HSCNW2K7VN97,2023,4,2
HSD6WJ83N746,2017,2,1
HSD6WJ83N746,2019,1,1
HSG5CY5VWW33,2022,3,1
HSG5CY5VWW33,2023,1,1
HSG5CY5VWW33,2025,1,1
HSHMHVL8L7D5,2025,2,2
HSZNRZ4JS954,2023,2,1
HSZNRZ4JS954,2024,2,4
HSZNRZ4JS954,2025,3,3
HTNQZ6XSD4L4,2021,2,2
HTNQZ6XSD4L4,2022,1,2
HTNQZ6XSD4L4,2024,1,2
HTNQZ6XSD4L4,2025,2,2
HTQ6K6NJFHA6,2016,188,37
HTQ6K6NJFHA6,2017,200,45
HTQ6K6NJFHA6,2018,143,51
HTQ6K6NJFHA6,2019,127,48
HTQ6K6NJFHA6,2020,136,49
HTQ6K6NJFHA6,2021,175,69
HTQ6K6NJFHA6,2022,171,62
HTQ6K6NJFHA6,2023,148,69
HTQ6K6NJFHA6,2024,132,65
HTQ6K6NJFHA6,2025,130,63
HTQPUZVLJMM6,2016,3,2
HTQPUZVLJMM6,2017,2,2
HTQPUZVLJMM6,2018,1,1
HTQPUZVLJMM6,2019,6,3
HTQPUZVLJMM6,2020,1,1
HTQPUZVLJMM6,2021,5,2
HTQPUZVLJMM6,2022,3,3
HTQPUZVLJMM6,2023,7,2
HTQPUZVLJMM6,2024,7,1
HTQPUZVLJMM6,2025,1,1
HTREMNKMB9E7,2019,6,1
HTREMNKMB9E7,2020,5,1
HTREMNKMB9E7,2021,7,1
HTREMNKMB9E7,2022,9,1
HTREMNKMB9E7,2023,4,1
HTREMNKMB9E7,2024,2,1
HTREMNKMB9E7,2025,1,1
HTS2RB6VBWK5,2025,1,2
HUJWEG37EDK5,2016,4,1
HUJWEG37EDK5,2017,5,2
HUJWEG37EDK5,2018,4,1
HUJWEG37EDK5,2019,2,1
HUJWEG37EDK5,2020,5,1
HUJWEG37EDK5,2021,3,1
HUJWEG37EDK5,2022,1,1
HV9VWEM43GN5,2021,1,1
HV9VWEM43GN5,2023,2,1
HVC1Q1N28A47,2016,2,1
HVC1Q1N28A47,2019,1,1
HVC1Q1N28A47,2021,1,1
HVC1Q1N28A47,2022,2,1
HVC1Q1N28A47,2025,1,1
HVDUCDJQ2V95,2021,1,1
HVE6K4YS3B51,2016,7,2
HVE6K4YS3B51,2017,12,6
HVE6K4YS3B51,2018,12,6
HVE6K4YS3B51,2019,13,7
HVE6K4YS3B51,2020,8,6
HVE6K4YS3B51,2021,13,8
HVE6K4YS3B51,2022,8,6
HVE6K4YS3B51,2023,10,11
HVE6K4YS3B51,2024,7,6
HVE6K4YS3B51,2025,10,9
HVMJC4FQ8RM7,2020,2,1
HVMJC4FQ8RM7,2024,1,1
HVMJC4FQ8RM7,2025,1,1
HVQYC8JZB9A6,2016,16,5
HVQYC8JZB9A6,2017,5,4
HVQYC8JZB9A6,2018,7,4
HVQYC8JZB9A6,2019,11,5
HVQYC8JZB9A6,2020,6,4
HVQYC8JZB9A6,2021,4,3
HVQYC8JZB9A6,2022,4,2
HVQYC8JZB9A6,2023,6,4
