state_fips,state_code,state_name,fiscal_year,agency,total_obligations,award_count
35,NM,NEW MEXICO,2016,National Institutes of Health,97079755.0,195
35,NM,NEW MEXICO,2016,National Science Foundation,51283959.0,178
35,NM,NEW MEXICO,2017,Defense Advanced Research Projects Agency,-1771.0,1
35,NM,NEW MEXICO,2017,Defense Logistics Agency,-116583.0,1
35,NM,NEW MEXICO,2017,Defense Threat Reduction Agency,313405.0,0
35,NM,NEW MEXICO,2017,Department of Defense,4051571.0,4
35,NM,NEW MEXICO,2017,Department of Energy,6249683.74,29
35,NM,NEW MEXICO,2017,Department of the Air Force,8940388.0,1
35,NM,NEW MEXICO,2017,Department of the Army,8149013.0,17
35,NM,NEW MEXICO,2017,Department of the Navy,1828018.0,8
35,NM,NEW MEXICO,2017,Environmental Protection Agency,878736.0,1
35,NM,NEW MEXICO,2017,National Aeronautics and Space Administration,7315964.579999999,23
35,NM,NEW MEXICO,2017,National Geospatial-Intelligence Agency,0.0,0
35,NM,NEW MEXICO,2017,National Institutes of Health,95371669.0,101
35,NM,NEW MEXICO,2017,National Science Foundation,50312886.0,117
35,NM,NEW MEXICO,2018,Defense Intelligence Agency,2000000.0,1
35,NM,NEW MEXICO,2018,Defense Logistics Agency,576344.0,1
35,NM,NEW MEXICO,2018,Defense Threat Reduction Agency,1566270.0,2
35,NM,NEW MEXICO,2018,Department of Energy,7875603.659999999,21
35,NM,NEW MEXICO,2018,Department of the Air Force,16988377.0,7
35,NM,NEW MEXICO,2018,Department of the Army,3704940.89,10
35,NM,NEW MEXICO,2018,Department of the Navy,3577144.0,6
35,NM,NEW MEXICO,2018,Environmental Protection Agency,540461.0,1
35,NM,NEW MEXICO,2018,National Aeronautics and Space Administration,6334848.239999999,11
35,NM,NEW MEXICO,2018,National Geospatial-Intelligence Agency,0.0,0
35,NM,NEW MEXICO,2018,National Institutes of Health,93989431.0,78
35,NM,NEW MEXICO,2018,National Science Foundation,43623509.0,94
35,NM,NEW MEXICO,2019,Defense Logistics Agency,552041.0,1
35,NM,NEW MEXICO,2019,Defense Threat Reduction Agency,1324139.0,0
35,NM,NEW MEXICO,2019,Department of Energy,11674537.74,9
35,NM,NEW MEXICO,2019,Department of the Air Force,9544809.0,11
35,NM,NEW MEXICO,2019,Department of the Army,991303.35,11
35,NM,NEW MEXICO,2019,Department of the Navy,2100705.01,4
35,NM,NEW MEXICO,2019,Environmental Protection Agency,498244.0,0
35,NM,NEW MEXICO,2019,National Aeronautics and Space Administration,7602207.86,19
35,NM,NEW MEXICO,2019,National Institutes of Health,88572056.0,46
35,NM,NEW MEXICO,2019,National Science Foundation,44990745.0,96
35,NM,NEW MEXICO,2020,Defense Logistics Agency,573177.0,1
35,NM,NEW MEXICO,2020,Defense Threat Reduction Agency,1349014.0,1
35,NM,NEW MEXICO,2020,Department of Energy,21044242.95,9
35,NM,NEW MEXICO,2020,Department of the Air Force,10947248.0,6
35,NM,NEW MEXICO,2020,Department of the Army,11258813.870000001,8
35,NM,NEW MEXICO,2020,Department of the Navy,1692649.7399999998,3
35,NM,NEW MEXICO,2020,Environmental Protection Agency,240825.0,2
35,NM,NEW MEXICO,2020,National Aeronautics and Space Administration,8976831.77,27
35,NM,NEW MEXICO,2020,National Institutes of Health,107628813.0,51
35,NM,NEW MEXICO,2020,National Science Foundation,57162243.0,93
35,NM,NEW MEXICO,2020,Washington Headquarters Services,169258.51,2
35,NM,NEW MEXICO,2021,Defense Logistics Agency,590589.0,1
35,NM,NEW MEXICO,2021,Defense Threat Reduction Agency,510749.0,0
35,NM,NEW MEXICO,2021,Department of Energy,19023669.66,10
35,NM,NEW MEXICO,2021,Department of the Air Force,8446448.0,5
35,NM,NEW MEXICO,2021,Department of the Army,2636484.84,7
35,NM,NEW MEXICO,2021,Department of the Navy,1957425.9100000001,5
35,NM,NEW MEXICO,2021,Environmental Protection Agency,4690000.0,3
35,NM,NEW MEXICO,2021,National Aeronautics and Space Administration,9017349.15,15
35,NM,NEW MEXICO,2021,National Institutes of Health,114277012.12000003,39
35,NM,NEW MEXICO,2021,National Science Foundation,55445687.0,97
35,NM,NEW MEXICO,2022,Defense Logistics Agency,555793.0,1
35,NM,NEW MEXICO,2022,Defense Threat Reduction Agency,624605.0,0
35,NM,NEW MEXICO,2022,Department of Energy,18730339.69,15
35,NM,NEW MEXICO,2022,Department of the Air Force,23391041.0,12
35,NM,NEW MEXICO,2022,Department of the Army,5233152.73,10
35,NM,NEW MEXICO,2022,Department of the Navy,1995623.08,5
35,NM,NEW MEXICO,2022,Environmental Protection Agency,4000000.0,1
35,NM,NEW MEXICO,2022,National Aeronautics and Space Administration,7630581.390000002,14
35,NM,NEW MEXICO,2022,National Institutes of Health,114634134.91,54
35,NM,NEW MEXICO,2022,National Science Foundation,53015025.0,85
35,NM,NEW MEXICO,2022,Washington Headquarters Services,-6857.08,0
35,NM,NEW MEXICO,2023,Defense Health Agency,4943712.0,3
35,NM,NEW MEXICO,2023,Defense Logistics Agency,-121513.86,0
35,NM,NEW MEXICO,2023,Defense Threat Reduction Agency,1081781.4,1
35,NM,NEW MEXICO,2023,Department of Energy,34110253.120000005,23
35,NM,NEW MEXICO,2023,Department of the Air Force,15608257.9,7
35,NM,NEW MEXICO,2023,Department of the Army,5859737.709999999,6
35,NM,NEW MEXICO,2023,Department of the Navy,2144724.21,6
35,NM,NEW MEXICO,2023,Environmental Protection Agency,18320000.0,6
35,NM,NEW MEXICO,2023,National Aeronautics and Space Administration,9228465.330000002,18
35,NM,NEW MEXICO,2023,National Institutes of Health,115733736.34999996,51
35,NM,NEW MEXICO,2023,National Science Foundation,53599019.0,91
35,NM,NEW MEXICO,2024,Assistant Secretary for Fossil Energy,0.0,0
35,NM,NEW MEXICO,2024,Defense Health Agency,2786310.98,3
35,NM,NEW MEXICO,2024,Defense Threat Reduction Agency,496980.55000000005,0
35,NM,NEW MEXICO,2024,Department of Energy,76192639.58000001,23
35,NM,NEW MEXICO,2024,Department of the Air Force,15486565.0,4
35,NM,NEW MEXICO,2024,Department of the Army,4627419.949999999,8
35,NM,NEW MEXICO,2024,Department of the Navy,1950732.05,1
35,NM,NEW MEXICO,2024,Environmental Protection Agency,8634952.0,4
35,NM,NEW MEXICO,2024,Missile Defense Agency,6973.2,1
35,NM,NEW MEXICO,2024,National Aeronautics and Space Administration,12188019.370000001,19
35,NM,NEW MEXICO,2024,National Institutes of Health,114903071.13999999,42
35,NM,NEW MEXICO,2024,National Science Foundation,63601383.0,98
35,NM,NEW MEXICO,2024,Washington Headquarters Services,87779.0,1
35,NM,NEW MEXICO,2025,Defense Health Agency,10123474.09,2
35,NM,NEW MEXICO,2025,Defense Threat Reduction Agency,599498.0,1
35,NM,NEW MEXICO,2025,Department of Energy,35692757.32,11
35,NM,NEW MEXICO,2025,Department of the Air Force,10126985.120000001,1
35,NM,NEW MEXICO,2025,Department of the Army,2294697.75,5
35,NM,NEW MEXICO,2025,Department of the Navy,759428.05,3
35,NM,NEW MEXICO,2025,Environmental Protection Agency,27202658.0,3
35,NM,NEW MEXICO,2025,Missile Defense Agency,-103.3,0
35,NM,NEW MEXICO,2025,National Aeronautics and Space Administration,7291820.59,11
35,NM,NEW MEXICO,2025,National Institutes of Health,118258073.72999996,44
35,NM,NEW MEXICO,2025,National Science Foundation,50817283.0,66
35,NM,NEW MEXICO,2026,Defense Health Agency,0.0,0
35,NM,NEW MEXICO,2026,Defense Threat Reduction Agency,12614.42,0
35,NM,NEW MEXICO,2026,Department of Energy,5257567.0,4
35,NM,NEW MEXICO,2026,Department of the Air Force,3244248.08,1
35,NM,NEW MEXICO,2026,Department of the Army,1217218.0999999999,2
35,NM,NEW MEXICO,2026,Department of the Navy,641656.0,2
35,NM,NEW MEXICO,2026,Environmental Protection Agency,200000.0,0
35,NM,NEW MEXICO,2026,National Aeronautics and Space Administration,7386084.029999999,12
35,NM,NEW MEXICO,2026,National Institutes of Health,81309774.56,26
35,NM,NEW MEXICO,2026,National Science Foundation,22140671.0,33
35,NM,NEW MEXICO,2026,Washington Headquarters Services,0.0,0
36,NY,NEW YORK,2016,Defense Threat Reduction Agency,189389.0,1
36,NY,NEW YORK,2016,Department of Defense,144529318.0,395
36,NY,NEW YORK,2016,Department of the Air Force,2537389.0,9
36,NY,NEW YORK,2016,Department of the Army,1043458.0,35
36,NY,NEW YORK,2016,Department of the Navy,468440.0,2
36,NY,NEW YORK,2016,Environmental Protection Agency,5685499.0,26
36,NY,NEW YORK,2016,National Aeronautics and Space Administration,41741744.019999996,360
36,NY,NEW YORK,2016,National Geospatial-Intelligence Agency,116849.0,2
36,NY,NEW YORK,2016,National Institutes of Health,2157510709.0,4833
36,NY,NEW YORK,2016,National Science Foundation,480934107.0,1553
36,NY,NEW YORK,2017,Assistant Secretary for Conservation and Renewable Energy,-22135.7,2
36,NY,NEW YORK,2017,Defense Advanced Research Projects Agency,6000170.0,5
36,NY,NEW YORK,2017,Defense Human Resources Activity,878801.0,1
36,NY,NEW YORK,2017,Defense Threat Reduction Agency,350672.0,1
36,NY,NEW YORK,2017,Department of Defense,23136797.0,47
36,NY,NEW YORK,2017,Department of Energy,125382136.2,192
36,NY,NEW YORK,2017,Department of the Air Force,17478716.0,26
36,NY,NEW YORK,2017,Department of the Army,56475914.0,133
36,NY,NEW YORK,2017,Department of the Navy,20196850.0,69
36,NY,NEW YORK,2017,Environmental Protection Agency,6167109.0,14
36,NY,NEW YORK,2017,National Aeronautics and Space Administration,35476729.06999999,113
36,NY,NEW YORK,2017,National Geospatial-Intelligence Agency,238776.0,1
36,NY,NEW YORK,2017,National Institutes of Health,2314768440.0,2723
36,NY,NEW YORK,2017,National Science Foundation,477496960.0,1184
36,NY,NEW YORK,2018,Defense Advanced Research Projects Agency,2534568.0,2
36,NY,NEW YORK,2018,Defense Logistics Agency,300000.0,1
36,NY,NEW YORK,2018,Defense Threat Reduction Agency,1720975.0,3
36,NY,NEW YORK,2018,Department of Energy,146264369.4,74
36,NY,NEW YORK,2018,Department of the Air Force,24189383.0,30
36,NY,NEW YORK,2018,Department of the Army,70404729.66,125
36,NY,NEW YORK,2018,Department of the Navy,26065527.65,39
36,NY,NEW YORK,2018,Environmental Protection Agency,5613505.0,6
36,NY,NEW YORK,2018,National Aeronautics and Space Administration,36698947.49,77
36,NY,NEW YORK,2018,National Institutes of Health,2563449573.0,1814
36,NY,NEW YORK,2018,National Science Foundation,513332565.0,1030
36,NY,NEW YORK,2019,Defense Advanced Research Projects Agency,6565223.0,4
36,NY,NEW YORK,2019,Defense Logistics Agency,402655.33,1
36,NY,NEW YORK,2019,Defense Threat Reduction Agency,315011.0,0
36,NY,NEW YORK,2019,Department of Energy,147913052.11999995,51
36,NY,NEW YORK,2019,Department of the Air Force,56910641.0,30
36,NY,NEW YORK,2019,Department of the Army,78288615.19999999,104
36,NY,NEW YORK,2019,Department of the Navy,38619558.61,49
36,NY,NEW YORK,2019,Environmental Protection Agency,3275060.0,6
36,NY,NEW YORK,2019,National Aeronautics and Space Administration,42866952.89,96
36,NY,NEW YORK,2019,National Geospatial-Intelligence Agency,516603.0,2
36,NY,NEW YORK,2019,National Institutes of Health,2816781101.0,1485
36,NY,NEW YORK,2019,National Science Foundation,480459451.0,990
36,NY,NEW YORK,2020,Defense Advanced Research Projects Agency,4257032.0,3
36,NY,NEW YORK,2020,Defense Threat Reduction Agency,2419225.0,2
36,NY,NEW YORK,2020,Department of Energy,157986799.22,46
36,NY,NEW YORK,2020,Department of the Air Force,39242931.25,16
36,NY,NEW YORK,2020,Department of the Army,69821580.36000001,57
36,NY,NEW YORK,2020,Department of the Navy,20486677.800000004,22
36,NY,NEW YORK,2020,Environmental Protection Agency,4007480.0,3
36,NY,NEW YORK,2020,National Aeronautics and Space Administration,41828380.56999999,94
36,NY,NEW YORK,2020,National Geospatial-Intelligence Agency,938383.0,2
36,NY,NEW YORK,2020,National Institutes of Health,3086704188.0,1629
36,NY,NEW YORK,2020,National Science Foundation,519295130.0,1051
36,NY,NEW YORK,2020,Washington Headquarters Services,49802.0,1
36,NY,NEW YORK,2021,Defense Advanced Research Projects Agency,5511624.0,1
36,NY,NEW YORK,2021,Defense Logistics Agency,-22470.13,0
36,NY,NEW YORK,2021,Defense Threat Reduction Agency,394557.0,0
36,NY,NEW YORK,2021,Department of Energy,164820196.92999998,48
36,NY,NEW YORK,2021,Department of the Air Force,75091932.0,31
36,NY,NEW YORK,2021,Department of the Army,66183520.29000001,84
36,NY,NEW YORK,2021,Department of the Navy,22941954.110000003,33
36,NY,NEW YORK,2021,Environmental Protection Agency,6765606.0,7
36,NY,NEW YORK,2021,National Aeronautics and Space Administration,44162528.11999999,108
36,NY,NEW YORK,2021,National Geospatial-Intelligence Agency,705301.4,1
36,NY,NEW YORK,2021,National Institutes of Health,3051866173.1099987,1549
36,NY,NEW YORK,2021,National Science Foundation,541422548.0,940
36,NY,NEW YORK,2022,Defense Advanced Research Projects Agency,8175628.5,3
36,NY,NEW YORK,2022,Defense Threat Reduction Agency,924557.0,0
36,NY,NEW YORK,2022,Department of Energy,166637280.06,41
36,NY,NEW YORK,2022,Department of the Air Force,46506202.0,30
36,NY,NEW YORK,2022,Department of the Army,82142564.30000001,83
36,NY,NEW YORK,2022,Department of the Navy,21258539.380000003,42
36,NY,NEW YORK,2022,Environmental Protection Agency,7078388.0,7
36,NY,NEW YORK,2022,National Aeronautics and Space Administration,51499979.40000001,104
36,NY,NEW YORK,2022,National Geospatial-Intelligence Agency,388183.0,0
36,NY,NEW YORK,2022,National Institutes of Health,3322060421.350003,1586
36,NY,NEW YORK,2022,National Science Foundation,563462474.0,874
36,NY,NEW YORK,2023,Defense Advanced Research Projects Agency,15734018.0,3
36,NY,NEW YORK,2023,Defense Health Agency,48005878.2,50
36,NY,NEW YORK,2023,Defense Threat Reduction Agency,718332.5700000001,0
36,NY,NEW YORK,2023,Department of Energy,186585250.45999998,56
36,NY,NEW YORK,2023,Department of the Air Force,69395064.0,40
36,NY,NEW YORK,2023,Department of the Army,27930931.959999997,31
36,NY,NEW YORK,2023,Department of the Navy,27416453.180000003,30
36,NY,NEW YORK,2023,Environmental Protection Agency,15574109.0,11
36,NY,NEW YORK,2023,National Aeronautics and Space Administration,43705152.260000005,77
36,NY,NEW YORK,2023,National Geospatial-Intelligence Agency,194799.0,0
36,NY,NEW YORK,2023,National Institutes of Health,3381804283.0599966,1647
36,NY,NEW YORK,2023,National Science Foundation,574879258.0,838
36,NY,NEW YORK,2023,Office of Local Defense Community Cooperation,5000000.0,1
36,NY,NEW YORK,2023,Washington Headquarters Services,5187388.0,1
36,NY,NEW YORK,2024,Assistant Secretary for Fossil Energy,1477225.0,2
36,NY,NEW YORK,2024,Defense Advanced Research Projects Agency,7186223.0,5
36,NY,NEW YORK,2024,Defense Contract Management Agency,0.0,0
36,NY,NEW YORK,2024,Defense Health Agency,56935149.40999999,56
36,NY,NEW YORK,2024,Defense Threat Reduction Agency,928281.6699999999,0
36,NY,NEW YORK,2024,Department of Defense Education Activity,500000.0,1
36,NY,NEW YORK,2024,Department of Energy,194975833.81,54
36,NY,NEW YORK,2024,Department of the Air Force,43623605.769999996,17
36,NY,NEW YORK,2024,Department of the Army,29414477.35,27
36,NY,NEW YORK,2024,Department of the Navy,25923011.220000003,28
36,NY,NEW YORK,2024,Environmental Protection Agency,18498908.0,4
36,NY,NEW YORK,2024,National Aeronautics and Space Administration,49066490.539999984,108
36,NY,NEW YORK,2024,National Institutes of Health,3312625864.8899984,1451
36,NY,NEW YORK,2024,National Science Foundation,563544218.0,862
36,NY,NEW YORK,2024,Washington Headquarters Services,656631.0,3
36,NY,NEW YORK,2025,Defense Advanced Research Projects Agency,7574776.42,1
36,NY,NEW YORK,2025,Defense Health Agency,75505594.97000001,62
36,NY,NEW YORK,2025,Defense Threat Reduction Agency,68673.0,0
36,NY,NEW YORK,2025,Department of Energy,172380572.81,39
36,NY,NEW YORK,2025,Department of the Air Force,51873137.25,22
36,NY,NEW YORK,2025,Department of the Army,20167488.25,26
36,NY,NEW YORK,2025,Department of the Navy,19629351.949999996,17
36,NY,NEW YORK,2025,Environmental Protection Agency,65407380.0,4
36,NY,NEW YORK,2025,National Aeronautics and Space Administration,46637573.989999995,76
36,NY,NEW YORK,2025,National Institutes of Health,3365349164.1899986,1204
36,NY,NEW YORK,2025,National Science Foundation,571328338.0,676
36,NY,NEW YORK,2025,Washington Headquarters Services,3270397.0,2
36,NY,NEW YORK,2026,Defense Advanced Research Projects Agency,10071302.33,2
36,NY,NEW YORK,2026,Defense Health Agency,26411721.08,28
36,NY,NEW YORK,2026,Department of Energy,160676009.97000003,26
36,NY,NEW YORK,2026,Department of the Air Force,52519101.36,18
36,NY,NEW YORK,2026,Department of the Army,38547394.89,21
36,NY,NEW YORK,2026,Department of the Navy,21271089.810000002,17
36,NY,NEW YORK,2026,Environmental Protection Agency,2327685.0,2
36,NY,NEW YORK,2026,National Aeronautics and Space Administration,42044941.09,74
36,NY,NEW YORK,2026,National Institutes of Health,2784597210.0800014,1065
36,NY,NEW YORK,2026,National Science Foundation,180215609.0,218
36,NY,NEW YORK,2026,Washington Headquarters Services,-7439.64,0
37,NC,NORTH CAROLINA,2016,Department of Defense,88899210.0,286
37,NC,NORTH CAROLINA,2016,Department of the Air Force,503953.0,3
37,NC,NORTH CAROLINA,2016,Department of the Army,3511088.0,36
37,NC,NORTH CAROLINA,2016,Department of the Navy,636794.0,5
37,NC,NORTH CAROLINA,2016,Environmental Protection Agency,5685475.0,17
37,NC,NORTH CAROLINA,2016,National Aeronautics and Space Administration,8176897.890000001,70
37,NC,NORTH CAROLINA,2016,National Geospatial-Intelligence Agency,299722.0,2
37,NC,NORTH CAROLINA,2016,National Institutes of Health,1064515934.0,2113
37,NC,NORTH CAROLINA,2016,National Science Foundation,198436554.0,626
37,NC,NORTH CAROLINA,2017,Defense Advanced Research Projects Agency,5922364.0,2
37,NC,NORTH CAROLINA,2017,Defense Logistics Agency,542484.0,1
37,NC,NORTH CAROLINA,2017,Defense Threat Reduction Agency,709577.0,2
37,NC,NORTH CAROLINA,2017,Department of Defense,11541154.0,22
37,NC,NORTH CAROLINA,2017,Department of Energy,39530405.660000004,99
37,NC,NORTH CAROLINA,2017,Department of the Air Force,4767149.0,14
37,NC,NORTH CAROLINA,2017,Department of the Army,46486447.84,88
37,NC,NORTH CAROLINA,2017,Department of the Navy,23173631.0,43
37,NC,NORTH CAROLINA,2017,Environmental Protection Agency,5327528.0,8
37,NC,NORTH CAROLINA,2017,National Aeronautics and Space Administration,6518606.26,32
37,NC,NORTH CAROLINA,2017,National Geospatial-Intelligence Agency,135770.0,0
37,NC,NORTH CAROLINA,2017,National Institutes of Health,1161660389.0,1240
37,NC,NORTH CAROLINA,2017,National Science Foundation,189112393.0,488
37,NC,NORTH CAROLINA,2017,Office of Local Defense Community Cooperation,1994942.0,1
37,NC,NORTH CAROLINA,2018,Defense Advanced Research Projects Agency,7136941.0,5
37,NC,NORTH CAROLINA,2018,Defense Logistics Agency,481889.0,1
37,NC,NORTH CAROLINA,2018,Defense Threat Reduction Agency,1352516.5,1
37,NC,NORTH CAROLINA,2018,Department of Energy,53748972.739999995,43
37,NC,NORTH CAROLINA,2018,Department of the Air Force,5837579.0,15
37,NC,NORTH CAROLINA,2018,Department of the Army,71199609.65,95
37,NC,NORTH CAROLINA,2018,Department of the Navy,18062048.76,31
37,NC,NORTH CAROLINA,2018,Environmental Protection Agency,5477076.0,5
37,NC,NORTH CAROLINA,2018,National Aeronautics and Space Administration,8560555.299999997,13
37,NC,NORTH CAROLINA,2018,National Geospatial-Intelligence Agency,149693.0,0
37,NC,NORTH CAROLINA,2018,National Institutes of Health,1304877759.0,839
37,NC,NORTH CAROLINA,2018,National Science Foundation,203911045.0,459
37,NC,NORTH CAROLINA,2019,Defense Advanced Research Projects Agency,3301147.0,1
37,NC,NORTH CAROLINA,2019,Defense Logistics Agency,750000.0,1
37,NC,NORTH CAROLINA,2019,Defense Threat Reduction Agency,1894310.5,2
37,NC,NORTH CAROLINA,2019,Department of Energy,34897969.53999999,31
37,NC,NORTH CAROLINA,2019,Department of the Air Force,10434385.7,13
37,NC,NORTH CAROLINA,2019,Department of the Army,82400071.12999998,104
37,NC,NORTH CAROLINA,2019,Department of the Navy,13165367.81,20
37,NC,NORTH CAROLINA,2019,Environmental Protection Agency,2835733.0,4
37,NC,NORTH CAROLINA,2019,National Aeronautics and Space Administration,7417030.46,18
37,NC,NORTH CAROLINA,2019,National Geospatial-Intelligence Agency,1134857.0,1
37,NC,NORTH CAROLINA,2019,National Institutes of Health,1408697873.0,761
37,NC,NORTH CAROLINA,2019,National Science Foundation,201039625.0,426
37,NC,NORTH CAROLINA,2019,Office of Local Defense Community Cooperation,2667002.0,1
37,NC,NORTH CAROLINA,2019,Uniformed Services University of the Health Sciences,39427.0,1
37,NC,NORTH CAROLINA,2019,Washington Headquarters Services,120000.0,1
37,NC,NORTH CAROLINA,2020,Defense Advanced Research Projects Agency,17262696.0,1
37,NC,NORTH CAROLINA,2020,Defense Logistics Agency,655621.45,1
37,NC,NORTH CAROLINA,2020,Defense Threat Reduction Agency,1600000.0,0
37,NC,NORTH CAROLINA,2020,Department of Energy,57697503.36000001,33
37,NC,NORTH CAROLINA,2020,Department of the Air Force,7617078.27,9
37,NC,NORTH CAROLINA,2020,Department of the Army,81708349.77000001,68
37,NC,NORTH CAROLINA,2020,Department of the Navy,9366710.13,26
37,NC,NORTH CAROLINA,2020,Environmental Protection Agency,1626322.0,3
37,NC,NORTH CAROLINA,2020,National Aeronautics and Space Administration,10641179.77,21
37,NC,NORTH CAROLINA,2020,National Geospatial-Intelligence Agency,199207.0,0
37,NC,NORTH CAROLINA,2020,National Institutes of Health,1627948001.0,708
37,NC,NORTH CAROLINA,2020,National Science Foundation,191880749.0,435
37,NC,NORTH CAROLINA,2020,Washington Headquarters Services,2747091.0,2
37,NC,NORTH CAROLINA,2021,Defense Advanced Research Projects Agency,7537417.0,0
37,NC,NORTH CAROLINA,2021,Defense Logistics Agency,127455.57,0
37,NC,NORTH CAROLINA,2021,Defense Threat Reduction Agency,1561397.5999999999,0
37,NC,NORTH CAROLINA,2021,Department of Energy,35325284.61,19
37,NC,NORTH CAROLINA,2021,Department of the Air Force,8523718.61,12
37,NC,NORTH CAROLINA,2021,Department of the Army,80973156.08,67
37,NC,NORTH CAROLINA,2021,Department of the Navy,15094369.879999999,29
37,NC,NORTH CAROLINA,2021,Environmental Protection Agency,5503166.0,5
37,NC,NORTH CAROLINA,2021,National Aeronautics and Space Administration,5828078.15,20
37,NC,NORTH CAROLINA,2021,National Geospatial-Intelligence Agency,-1038.89,1
37,NC,NORTH CAROLINA,2021,National Institutes of Health,1568939521.2900002,693
37,NC,NORTH CAROLINA,2021,National Science Foundation,219221894.0,430
37,NC,NORTH CAROLINA,2021,Office of Local Defense Community Cooperation,5000000.0,1
37,NC,NORTH CAROLINA,2021,Washington Headquarters Services,2981129.24,1
37,NC,NORTH CAROLINA,2022,Defense Advanced Research Projects Agency,8295363.0,0
37,NC,NORTH CAROLINA,2022,Defense Threat Reduction Agency,3836861.0,2
37,NC,NORTH CAROLINA,2022,Department of Energy,60543917.49,36
37,NC,NORTH CAROLINA,2022,Department of the Air Force,7013003.1,8
37,NC,NORTH CAROLINA,2022,Department of the Army,75102782.14999999,49
37,NC,NORTH CAROLINA,2022,Department of the Navy,21394563.839999996,15
37,NC,NORTH CAROLINA,2022,Environmental Protection Agency,6290385.0,8
37,NC,NORTH CAROLINA,2022,National Aeronautics and Space Administration,8462162.969999999,21
37,NC,NORTH CAROLINA,2022,National Institutes of Health,1600704520.9099991,810
37,NC,NORTH CAROLINA,2022,National Science Foundation,206256832.0,379
37,NC,NORTH CAROLINA,2022,Washington Headquarters Services,-3586.5,0
37,NC,NORTH CAROLINA,2023,Defense Advanced Research Projects Agency,6836543.0,0
37,NC,NORTH CAROLINA,2023,Defense Health Agency,55166321.50000001,33
37,NC,NORTH CAROLINA,2023,Defense Threat Reduction Agency,914807.5700000001,0
37,NC,NORTH CAROLINA,2023,Department of Energy,63838217.03000001,38
37,NC,NORTH CAROLINA,2023,Department of the Air Force,8736217.0,13
37,NC,NORTH CAROLINA,2023,Department of the Army,31270911.330000002,28
37,NC,NORTH CAROLINA,2023,Department of the Navy,24022437.970000003,26
37,NC,NORTH CAROLINA,2023,Environmental Protection Agency,5080863.0,6
37,NC,NORTH CAROLINA,2023,National Aeronautics and Space Administration,10603896.96,20
37,NC,NORTH CAROLINA,2023,National Institutes of Health,1553483937.399999,685
37,NC,NORTH CAROLINA,2023,National Science Foundation,219886639.0,370
37,NC,NORTH CAROLINA,2023,Office of Local Defense Community Cooperation,0.0,0
37,NC,NORTH CAROLINA,2023,Washington Headquarters Services,-31002.51,0
37,NC,NORTH CAROLINA,2024,Assistant Secretary for Fossil Energy,649999.94,0
37,NC,NORTH CAROLINA,2024,Defense Advanced Research Projects Agency,2972972.74,2
37,NC,NORTH CAROLINA,2024,Defense Health Agency,59747985.48000002,35
37,NC,NORTH CAROLINA,2024,Defense Threat Reduction Agency,1263088.67,1
37,NC,NORTH CAROLINA,2024,Department of Defense Education Activity,1500000.0,1
37,NC,NORTH CAROLINA,2024,Department of Energy,62719038.03999999,35
37,NC,NORTH CAROLINA,2024,Department of the Air Force,9539292.0,9
37,NC,NORTH CAROLINA,2024,Department of the Army,32823761.660000004,26
37,NC,NORTH CAROLINA,2024,Department of the Navy,13433603.6,25
37,NC,NORTH CAROLINA,2024,Environmental Protection Agency,2291656.0,4
37,NC,NORTH CAROLINA,2024,National Aeronautics and Space Administration,11259280.440000001,29
37,NC,NORTH CAROLINA,2024,National Institutes of Health,1467370346.58,708
37,NC,NORTH CAROLINA,2024,National Science Foundation,254463842.0,378
37,NC,NORTH CAROLINA,2024,Washington Headquarters Services,435657.0,3
37,NC,NORTH CAROLINA,2025,Defense Advanced Research Projects Agency,65454.869999999995,0
37,NC,NORTH CAROLINA,2025,Defense Health Agency,33886664.25,36
37,NC,NORTH CAROLINA,2025,Defense Threat Reduction Agency,967405.9299999999,0
37,NC,NORTH CAROLINA,2025,Department of Energy,30354623.52,17
37,NC,NORTH CAROLINA,2025,Department of the Air Force,6814461.0,7
37,NC,NORTH CAROLINA,2025,Department of the Army,37416982.970000006,14
37,NC,NORTH CAROLINA,2025,Department of the Navy,5175217.68,7
37,NC,NORTH CAROLINA,2025,Environmental Protection Agency,3854785.0,3
37,NC,NORTH CAROLINA,2025,National Aeronautics and Space Administration,16492320.05,29
37,NC,NORTH CAROLINA,2025,National Institutes of Health,1450718443.4600003,548
37,NC,NORTH CAROLINA,2025,National Science Foundation,233103733.0,297
37,NC,NORTH CAROLINA,2025,Washington Headquarters Services,196328.0,2
37,NC,NORTH CAROLINA,2026,Defense Advanced Research Projects Agency,405280.0,1
37,NC,NORTH CAROLINA,2026,Defense Health Agency,19180925.61,15
37,NC,NORTH CAROLINA,2026,Defense Threat Reduction Agency,92623.65,0
37,NC,NORTH CAROLINA,2026,Department of Energy,38374134.96,13
37,NC,NORTH CAROLINA,2026,Department of the Air Force,5281198.0,5
37,NC,NORTH CAROLINA,2026,Department of the Army,45081933.21,19
37,NC,NORTH CAROLINA,2026,Department of the Navy,10604833.209999999,13
37,NC,NORTH CAROLINA,2026,Environmental Protection Agency,105812.0,0
37,NC,NORTH CAROLINA,2026,National Aeronautics and Space Administration,11840929.12,15
37,NC,NORTH CAROLINA,2026,National Institutes of Health,1154054905.1899998,447
37,NC,NORTH CAROLINA,2026,National Science Foundation,106381692.0,103
37,NC,NORTH CAROLINA,2026,Office of Local Defense Community Cooperation,0.0,0
