uei,fiscal_year,works_count,cited_by_count
S9GFNEC7QLZ7,2023,0.7556691086095767,2.6448418801335185
S9GFNEC7QLZ7,2024,1.0075588114794356,6.80102197748619
S9GFNEC7QLZ7,2025,2.5188970286985892,14.483657915016886
S9GFNEC7QLZ7,2026,2.015117622958871,0.2518897028698589
SB35ENJFKK14,2016,83.0,3313.0
SB35ENJFKK14,2017,82.0,1617.0
SB35ENJFKK14,2018,108.0,2603.0
SB35ENJFKK14,2019,97.0,3307.0
SB35ENJFKK14,2020,163.0,4306.0
SB35ENJFKK14,2021,151.0,2794.0
SB35ENJFKK14,2022,199.0,1342.0
SB35ENJFKK14,2023,239.0,2306.0
SB35ENJFKK14,2024,230.0,1281.0
SB35ENJFKK14,2025,311.0,933.0
SB35ENJFKK14,2026,164.0,57.0
SGBMHQ7VXNH5,2016,1046.0,28979.0
SGBMHQ7VXNH5,2017,1110.0,33282.0
SGBMHQ7VXNH5,2018,1195.0,43402.0
SGBMHQ7VXNH5,2019,1223.0,39908.0
SGBMHQ7VXNH5,2020,1522.0,36697.0
SGBMHQ7VXNH5,2021,1450.0,29476.0
SGBMHQ7VXNH5,2022,1450.0,20912.0
SGBMHQ7VXNH5,2023,1665.0,15565.0
SGBMHQ7VXNH5,2024,1494.0,10321.0
SGBMHQ7VXNH5,2025,1647.0,3210.0
SGBMHQ7VXNH5,2026,970.0,203.0
SHHBRBAPSM35,2016,1217.2903409689102,25363.212553222107
SHHBRBAPSM35,2017,1291.9877028010933,28927.93665399129
SHHBRBAPSM35,2018,2693.254879393714,19595.60792064271
SHHBRBAPSM35,2019,1693.8318437686712,15496.936011221253
SHHBRBAPSM35,2020,1870.8922570005127,20485.059840237038
SHHBRBAPSM35,2021,1787.2035460589,15167.02266312911
SHHBRBAPSM35,2022,1529.2209908421935,8507.199541998634
SHHBRBAPSM35,2023,1717.347679901025,9703.740615791938
SHHBRBAPSM35,2024,1969.7970972042367,8598.496317571302
SHHBRBAPSM35,2025,2298.327160818005,2775.5603058569527
SHHBRBAPSM35,2026,1090.7198111977111,294.6395938936112
SKG7TLUN8JH6,2016,8.0,310.0
SKG7TLUN8JH6,2017,13.0,507.0
SKG7TLUN8JH6,2018,15.0,686.0
SKG7TLUN8JH6,2019,11.0,128.0
SKG7TLUN8JH6,2020,20.0,1547.0
SKG7TLUN8JH6,2021,21.0,644.0
SKG7TLUN8JH6,2022,18.0,149.0
SKG7TLUN8JH6,2023,9.0,372.0
SKG7TLUN8JH6,2024,19.0,131.0
SKG7TLUN8JH6,2025,15.0,26.0
SKG7TLUN8JH6,2026,4.0,0.0
SKH5GMBR9GL3,2016,516.0,12393.0
SKH5GMBR9GL3,2017,525.0,12156.0
SKH5GMBR9GL3,2018,551.0,10572.0
SKH5GMBR9GL3,2019,547.0,12459.0
SKH5GMBR9GL3,2020,789.0,13220.0
SKH5GMBR9GL3,2021,663.0,12437.0
SKH5GMBR9GL3,2022,760.0,10910.0
SKH5GMBR9GL3,2023,774.0,7154.0
SKH5GMBR9GL3,2024,1092.0,6059.0
SKH5GMBR9GL3,2025,1252.0,3336.0
SKH5GMBR9GL3,2026,611.0,95.0
SKX6AXF9ZTM3,2016,96.0,1985.0
SKX6AXF9ZTM3,2017,92.0,2185.0
SKX6AXF9ZTM3,2018,109.0,2601.0
SKX6AXF9ZTM3,2019,130.0,2332.0
SKX6AXF9ZTM3,2020,165.0,2699.0
SKX6AXF9ZTM3,2021,175.0,1823.0
SKX6AXF9ZTM3,2022,145.0,1400.0
SKX6AXF9ZTM3,2023,170.0,751.0
SKX6AXF9ZTM3,2024,185.0,563.0
SKX6AXF9ZTM3,2025,231.0,266.0
SKX6AXF9ZTM3,2026,110.0,6.0
SL2PF6R7MRN1,2016,568.0,20504.0
SL2PF6R7MRN1,2017,492.0,17193.0
SL2PF6R7MRN1,2018,592.0,17602.0
SL2PF6R7MRN1,2019,576.0,14904.0
SL2PF6R7MRN1,2020,637.0,10958.0
SL2PF6R7MRN1,2021,622.0,10022.0
SL2PF6R7MRN1,2022,658.0,8086.0
SL2PF6R7MRN1,2023,554.0,4972.0
SL2PF6R7MRN1,2024,691.0,3953.0
SL2PF6R7MRN1,2025,558.0,1221.0
SL2PF6R7MRN1,2026,225.0,42.0
SLMPURD4W9U9,2016,120.0,2025.0
SLMPURD4W9U9,2017,131.0,2983.0
SLMPURD4W9U9,2018,132.0,2578.0
SLMPURD4W9U9,2019,139.0,2832.0
SLMPURD4W9U9,2020,147.0,2465.0
SLMPURD4W9U9,2021,165.0,2553.0
SLMPURD4W9U9,2022,148.0,1956.0
SLMPURD4W9U9,2023,140.0,855.0
SLMPURD4W9U9,2024,69.0,266.0
SLMPURD4W9U9,2025,57.0,96.0
SLMPURD4W9U9,2026,33.0,2.0
SMK9PCMKXED6,2016,158.0,12109.0
SMK9PCMKXED6,2017,194.0,13603.0
SMK9PCMKXED6,2018,239.0,32488.0
SMK9PCMKXED6,2019,274.0,39524.0
SMK9PCMKXED6,2020,352.0,39335.0
SMK9PCMKXED6,2021,335.0,13665.0
SMK9PCMKXED6,2022,386.0,12009.0
SMK9PCMKXED6,2023,391.0,7157.0
SMK9PCMKXED6,2024,665.0,3621.0
SMK9PCMKXED6,2025,338.0,1246.0
SMK9PCMKXED6,2026,135.0,62.0
SN7KD2UK7GC5,2016,2624.0153092812748,112840.27794427602
SN7KD2UK7GC5,2017,2764.0262894861194,93341.60592554417
SN7KD2UK7GC5,2018,2796.4097815062873,109363.81483034621
SN7KD2UK7GC5,2019,2944.9928625400003,83454.1638472687
SN7KD2UK7GC5,2020,3409.791218594179,95866.56584746964
SN7KD2UK7GC5,2021,3564.0890335138038,64293.61358345331
SN7KD2UK7GC5,2022,3744.103150920033,59158.92518696135
SN7KD2UK7GC5,2023,3962.215494232342,35672.32137151055
SN7KD2UK7GC5,2024,4354.627221064969,24430.487362273936
SN7KD2UK7GC5,2025,4350.81739847436,9022.612350207446
SN7KD2UK7GC5,2026,2099.2122474250195,448.6066100440945
SPE2YDWHDYU4,2016,1835.0,51767.0
SPE2YDWHDYU4,2017,1775.0,57657.0
SPE2YDWHDYU4,2018,2298.0,62710.0
SPE2YDWHDYU4,2019,2240.0,58363.0
SPE2YDWHDYU4,2020,2550.0,50917.0
SPE2YDWHDYU4,2021,2785.0,42807.0
SPE2YDWHDYU4,2022,2694.0,28317.0
SPE2YDWHDYU4,2023,2959.0,17676.0
SPE2YDWHDYU4,2024,2658.0,11145.0
SPE2YDWHDYU4,2025,2623.0,3726.0
SPE2YDWHDYU4,2026,1322.0,143.0
SPVKK1RC2MZ3,2016,508.79753304078423,9706.457521244094
SPVKK1RC2MZ3,2017,556.3083383332174,10820.369947145778
SPVKK1RC2MZ3,2018,638.8043729773514,10968.08535996407
SPVKK1RC2MZ3,2019,822.8007643825924,10452.809080747045
SPVKK1RC2MZ3,2020,1150.1934044886318,8452.60417793561
SPVKK1RC2MZ3,2021,1124.7103361954178,5569.994045920164
SPVKK1RC2MZ3,2022,1033.5759733162959,4050.512109385802
SPVKK1RC2MZ3,2023,1378.2452698923112,2396.272252385629
SPVKK1RC2MZ3,2024,1400.7049233032794,3616.868031989412
SPVKK1RC2MZ3,2025,1650.3526092944282,1663.31010164691
SPVKK1RC2MZ3,2026,941.145861201926,101.06844034935781
SRG2J1WS9X63,2016,361.0,13210.0
SRG2J1WS9X63,2017,338.0,14009.0
SRG2J1WS9X63,2018,309.0,8549.0
SRG2J1WS9X63,2019,343.0,11484.0
SRG2J1WS9X63,2020,298.0,6509.0
SRG2J1WS9X63,2021,377.0,6147.0
SRG2J1WS9X63,2022,351.0,4216.0
SRG2J1WS9X63,2023,347.0,3042.0
SRG2J1WS9X63,2024,343.0,1864.0
SRG2J1WS9X63,2025,272.0,479.0
SRG2J1WS9X63,2026,161.0,244.0
SSUJB3GSH8A5,2016,3476.0,106507.0
SSUJB3GSH8A5,2017,3662.0,101076.0
SSUJB3GSH8A5,2018,4536.0,89215.0
SSUJB3GSH8A5,2019,9479.0,93544.0
SSUJB3GSH8A5,2020,4389.0,80025.0
SSUJB3GSH8A5,2021,4313.0,65154.0
SSUJB3GSH8A5,2022,4237.0,46014.0
SSUJB3GSH8A5,2023,4094.0,31751.0
SSUJB3GSH8A5,2024,4723.0,18740.0
SSUJB3GSH8A5,2025,5090.0,6490.0
SSUJB3GSH8A5,2026,1976.0,312.0
SZ32VTCXM799,2016,894.0,41956.0
SZ32VTCXM799,2017,1045.0,49073.0
SZ32VTCXM799,2018,1242.0,53539.0
SZ32VTCXM799,2019,1170.0,43623.0
SZ32VTCXM799,2020,1628.0,58212.0
SZ32VTCXM799,2021,1593.0,33422.0
SZ32VTCXM799,2022,1662.0,29481.0
SZ32VTCXM799,2023,1635.0,15917.0
SZ32VTCXM799,2024,1556.0,8867.0
SZ32VTCXM799,2025,1104.0,2578.0
SZ32VTCXM799,2026,380.0,71.0
SZAKFNU35ZX5,2016,990.0,21002.0
SZAKFNU35ZX5,2017,1079.0,28327.0
SZAKFNU35ZX5,2018,1180.0,30058.0
SZAKFNU35ZX5,2019,1164.0,26413.0
SZAKFNU35ZX5,2020,1404.0,29838.0
SZAKFNU35ZX5,2021,1428.0,22835.0
SZAKFNU35ZX5,2022,1446.0,14271.0
SZAKFNU35ZX5,2023,1676.0,9656.0
SZAKFNU35ZX5,2024,1636.0,6041.0
SZAKFNU35ZX5,2025,1401.0,3029.0
SZAKFNU35ZX5,2026,779.0,93.0
SZPJL5ZRCLF4,2016,3302.713265755863,103275.84382018585
SZPJL5ZRCLF4,2017,3291.7042215366773,101785.69104908885
SZPJL5ZRCLF4,2018,3364.049369262758,95710.2713607008
SZPJL5ZRCLF4,2019,3476.4988923587316,81526.69060488211
SZPJL5ZRCLF4,2020,4308.468091208661,83461.92330655477
SZPJL5ZRCLF4,2021,3903.4925360028824,78371.02671548253
SZPJL5ZRCLF4,2022,4004.146654578299,49969.26535058484
SZPJL5ZRCLF4,2023,4026.1647430166713,33835.51104736745
SZPJL5ZRCLF4,2024,5102.691995592809,20042.75136132987
SZPJL5ZRCLF4,2025,4542.017100715682,8158.488126718353
SZPJL5ZRCLF4,2026,2002.85968759052,276.79882608239615
T3NGNR66YK89,2016,448.8792470980553,17112.379605220616
T3NGNR66YK89,2017,528.4077290901178,16021.090666400965
T3NGNR66YK89,2018,481.9047301661877,17142.28632428906
T3NGNR66YK89,2019,519.162821519612,15471.074358170146
T3NGNR66YK89,2020,592.8436210122579,16210.834040453456
T3NGNR66YK89,2021,593.6790042264603,12254.34775356263
T3NGNR66YK89,2022,585.3251720844369,9652.685963465156
T3NGNR66YK89,2023,610.7765140104681,6283.919613872814
T3NGNR66YK89,2024,611.2220517247093,3607.8530254970497
T3NGNR66YK89,2025,568.0048934433084,1354.7131123647887
T3NGNR66YK89,2026,304.13518218393057,46.89284442389114
T6J6AF3AM8M8,2016,1181.0,25046.0
T6J6AF3AM8M8,2017,1288.0,28299.0
T6J6AF3AM8M8,2018,1405.0,21694.0
T6J6AF3AM8M8,2019,1343.0,24252.0
T6J6AF3AM8M8,2020,1616.0,24218.0
T6J6AF3AM8M8,2021,1402.0,17916.0
T6J6AF3AM8M8,2022,1321.0,12086.0
T6J6AF3AM8M8,2023,1402.0,8430.0
T6J6AF3AM8M8,2024,1472.0,4616.0
T6J6AF3AM8M8,2025,1801.0,4287.0
T6J6AF3AM8M8,2026,537.0,67.0
T72NHKM259N3,2016,2840.0,110291.0
T72NHKM259N3,2017,3128.0,109822.0
T72NHKM259N3,2018,3183.0,114526.0
T72NHKM259N3,2019,3618.0,102086.0
T72NHKM259N3,2020,3985.0,104526.0
T72NHKM259N3,2021,4068.0,74688.0
T72NHKM259N3,2022,4324.0,61300.0
T72NHKM259N3,2023,4066.0,35803.0
T72NHKM259N3,2024,4237.0,24406.0
T72NHKM259N3,2025,5114.0,8167.0
T72NHKM259N3,2026,1900.0,402.0
TF2CMKY1HMX9,2016,3508.0,120706.0
TF2CMKY1HMX9,2017,3832.0,101993.0
TF2CMKY1HMX9,2018,4047.0,127219.0
TF2CMKY1HMX9,2019,6064.0,114008.0
TF2CMKY1HMX9,2020,5400.0,130560.0
TF2CMKY1HMX9,2021,5259.0,90334.0
TF2CMKY1HMX9,2022,5161.0,65412.0
TF2CMKY1HMX9,2023,5430.0,41472.0
TF2CMKY1HMX9,2024,5870.0,24610.0
TF2CMKY1HMX9,2025,5768.0,11148.0
TF2CMKY1HMX9,2026,2936.0,471.0
THL6A6JLE1S7,2016,2526.0696737204403,130082.85157282175
THL6A6JLE1S7,2017,2753.1277402913647,136991.5703428074
THL6A6JLE1S7,2018,2927.2185734941145,126167.56041804043
THL6A6JLE1S7,2019,3098.972616989445,107561.26183766419
THL6A6JLE1S7,2020,3600.603474182157,130571.63008662366
THL6A6JLE1S7,2021,3512.5843952026903,82885.93092216838
THL6A6JLE1S7,2022,3447.154283394945,67408.98322497803
THL6A6JLE1S7,2023,3765.347148555229,46232.99489634285
THL6A6JLE1S7,2024,3519.9842292761855,24679.615029959426
THL6A6JLE1S7,2025,3460.7855566882254,10146.34090961531
THL6A6JLE1S7,2026,1428.5574411357654,376.6126078457702
TJFZLPP6NYL6,2016,938.3942383580223,64772.68532509229
TJFZLPP6NYL6,2017,904.7814908604091,61292.154389003816
TJFZLPP6NYL6,2018,1018.051845441407,58144.067339124624
TJFZLPP6NYL6,2019,1135.9266859809818,54968.813822089825
TJFZLPP6NYL6,2020,1419.563021029334,74850.52374263009
TJFZLPP6NYL6,2021,1435.2182732884964,60857.03046591828
TJFZLPP6NYL6,2022,1439.3623106512157,41982.321624518845
TJFZLPP6NYL6,2023,1630.908926528025,21608.392155006688
TJFZLPP6NYL6,2024,1603.2820107765622,14198.392901868487
TJFZLPP6NYL6,2025,1669.1261599842153,5229.775151751922
TJFZLPP6NYL6,2026,747.7685196729285,198.45334481467498
TNKGNDAWB445,2016,2537.034839625171,107646.40786660182
TNKGNDAWB445,2017,2674.383980208127,99689.72309936669
TNKGNDAWB445,2018,2797.2624077653786,90995.76776678805
TNKGNDAWB445,2019,3006.7198471543866,87308.92440742555
TNKGNDAWB445,2020,3582.605172312923,84020.88408839858
TNKGNDAWB445,2021,3372.6572002789762,67110.26168676707
TNKGNDAWB445,2022,3214.460422286107,46373.2393882879
TNKGNDAWB445,2023,3328.999794879394,33600.5051130404
TNKGNDAWB445,2024,3333.905121328785,18950.99293825581
TNKGNDAWB445,2025,3073.432286866108,6249.876429169433
TNKGNDAWB445,2026,1425.7331325155762,328.1663394642768
TP7EK8DZV6N5,2016,9176.0,419701.0
TP7EK8DZV6N5,2017,9532.0,424721.0
TP7EK8DZV6N5,2018,10457.0,451679.0
TP7EK8DZV6N5,2019,11544.0,410840.0
TP7EK8DZV6N5,2020,14904.0,417525.0
TP7EK8DZV6N5,2021,14126.0,289817.0
TP7EK8DZV6N5,2022,13841.0,232525.0
TP7EK8DZV6N5,2023,14431.0,147881.0
TP7EK8DZV6N5,2024,15060.0,87351.0
TP7EK8DZV6N5,2025,14049.0,33445.0
TP7EK8DZV6N5,2026,6607.0,1906.0
TPALZA9N4M11,2016,65.0,5658.0
TPALZA9N4M11,2017,61.0,6060.0
TPALZA9N4M11,2018,87.0,19782.0
TPALZA9N4M11,2019,90.0,25104.0
TPALZA9N4M11,2020,129.0,18067.0
TPALZA9N4M11,2021,130.0,3959.0
TPALZA9N4M11,2022,110.0,4577.0
TPALZA9N4M11,2023,209.0,2205.0
TPALZA9N4M11,2024,285.0,693.0
TPALZA9N4M11,2025,210.0,166.0
TPALZA9N4M11,2026,80.0,11.0
TUS8D6ZGL9R3,2016,146.0,5779.0
TUS8D6ZGL9R3,2017,145.0,10621.0
TUS8D6ZGL9R3,2018,148.0,6119.0
TUS8D6ZGL9R3,2019,148.0,7541.0
TUS8D6ZGL9R3,2020,133.0,6227.0
TUS8D6ZGL9R3,2021,154.0,5653.0
TUS8D6ZGL9R3,2022,127.0,3211.0
TUS8D6ZGL9R3,2023,155.0,3344.0
TUS8D6ZGL9R3,2024,116.0,1502.0
TUS8D6ZGL9R3,2025,131.0,399.0
TUS8D6ZGL9R3,2026,73.0,23.0
TX2DAGQPENZ5,2016,9210.0,418763.0
TX2DAGQPENZ5,2017,9507.0,403140.0
TX2DAGQPENZ5,2018,10728.0,399071.0
TX2DAGQPENZ5,2019,11749.0,386646.0
TX2DAGQPENZ5,2020,13208.0,418639.0
TX2DAGQPENZ5,2021,14163.0,257197.0
TX2DAGQPENZ5,2022,14364.0,201847.0
TX2DAGQPENZ5,2023,14352.0,129761.0
TX2DAGQPENZ5,2024,12645.0,76366.0
TX2DAGQPENZ5,2025,12423.0,25606.0
TX2DAGQPENZ5,2026,5568.0,1056.0
TYVNMW8FNQQ3,2016,2.510349117427542,525.4997485814988
TYVNMW8FNQQ3,2017,12.55174558713771,2026.6885208031688
TYVNMW8FNQQ3,2018,25.10349117427542,1460.1864033036868
TYVNMW8FNQQ3,2019,14.225311665422737,972.3418914836012
TYVNMW8FNQQ3,2020,23.42992509599039,1144.719197546959
TYVNMW8FNQQ3,2021,28.450623330845474,660.2218178834435
TYVNMW8FNQQ3,2022,22.593142056847878,446.00535986295995
TYVNMW8FNQQ3,2023,20.082792939420337,269.4441386038895
TYVNMW8FNQQ3,2024,21.756359017705364,85.35186999253642
TYVNMW8FNQQ3,2025,21.756359017705364,56.90124666169095
TYVNMW8FNQQ3,2026,5.857481273997598,0.836783039142514
U2JMKHNS5TG4,2016,8022.0,317073.0
U2JMKHNS5TG4,2017,8733.0,262396.0
U2JMKHNS5TG4,2018,9954.0,263122.0
U2JMKHNS5TG4,2019,11751.0,237996.0
U2JMKHNS5TG4,2020,9890.0,237447.0
U2JMKHNS5TG4,2021,6579.0,161172.0
U2JMKHNS5TG4,2022,6367.0,122319.0
U2JMKHNS5TG4,2023,6439.0,88831.0
U2JMKHNS5TG4,2024,6747.0,52298.0
U2JMKHNS5TG4,2025,5733.0,16903.0
U2JMKHNS5TG4,2026,2801.0,1277.0
U3NKNFLNQ613,2016,4735.0,222552.0
U3NKNFLNQ613,2017,5100.0,261025.0
U3NKNFLNQ613,2018,8356.0,346672.0
U3NKNFLNQ613,2019,5713.0,209804.0
U3NKNFLNQ613,2020,6153.0,173376.0
U3NKNFLNQ613,2021,6316.0,130908.0
U3NKNFLNQ613,2022,6251.0,104815.0
U3NKNFLNQ613,2023,6967.0,79197.0
U3NKNFLNQ613,2024,7260.0,50967.0
U3NKNFLNQ613,2025,8103.0,15869.0
U3NKNFLNQ613,2026,3168.0,775.0
U3NVH931QJJ3,2016,5785.0,196506.0
U3NVH931QJJ3,2017,5799.0,200341.0
U3NVH931QJJ3,2018,6054.0,201422.0
U3NVH931QJJ3,2019,9089.0,210443.0
U3NVH931QJJ3,2020,8555.0,187061.0
U3NVH931QJJ3,2021,14437.0,138795.0
U3NVH931QJJ3,2022,7137.0,97837.0
U3NVH931QJJ3,2023,8631.0,72101.0
U3NVH931QJJ3,2024,8232.0,45893.0
U3NVH931QJJ3,2025,7824.0,17182.0
U3NVH931QJJ3,2026,4297.0,562.0
U3ZFA57417D4,2016,501.0,12481.0
U3ZFA57417D4,2017,455.0,12343.0
U3ZFA57417D4,2018,505.0,10410.0
U3ZFA57417D4,2019,528.0,14645.0
U3ZFA57417D4,2020,838.0,12891.0
U3ZFA57417D4,2021,544.0,6935.0
U3ZFA57417D4,2022,547.0,4805.0
U3ZFA57417D4,2023,544.0,3678.0
U3ZFA57417D4,2024,620.0,1844.0
U3ZFA57417D4,2025,497.0,833.0
U3ZFA57417D4,2026,211.0,27.0
U44ZMVYU52U6,2016,1734.0,53241.0
U44ZMVYU52U6,2017,1889.0,60960.0
U44ZMVYU52U6,2018,2064.0,63296.0
U44ZMVYU52U6,2019,2119.0,61678.0
U44ZMVYU52U6,2020,2493.0,67938.0
U44ZMVYU52U6,2021,2495.0,74227.0
U44ZMVYU52U6,2022,2489.0,44900.0
U44ZMVYU52U6,2023,2444.0,22277.0
U44ZMVYU52U6,2024,2630.0,12808.0
U44ZMVYU52U6,2025,2626.0,4502.0
U44ZMVYU52U6,2026,1272.0,211.0
U46RJM97ML83,2016,38.0,1755.0
U46RJM97ML83,2017,27.0,555.0
U46RJM97ML83,2018,19.0,1751.0
U46RJM97ML83,2019,43.0,718.0
U46RJM97ML83,2020,37.0,505.0
U46RJM97ML83,2021,42.0,403.0
U46RJM97ML83,2022,70.0,852.0
U46RJM97ML83,2023,36.0,153.0
U46RJM97ML83,2024,52.0,100.0
U46RJM97ML83,2025,34.0,30.0
U46RJM97ML83,2026,25.0,3.0
U5WBFKEBLMX3,2016,1567.0,48163.0
U5WBFKEBLMX3,2017,1511.0,48803.0
U5WBFKEBLMX3,2018,1583.0,48396.0
U5WBFKEBLMX3,2019,1691.0,41977.0
U5WBFKEBLMX3,2020,2891.0,40104.0
U5WBFKEBLMX3,2021,2304.0,26904.0
U5WBFKEBLMX3,2022,1950.0,19539.0
U5WBFKEBLMX3,2023,1436.0,11086.0
U5WBFKEBLMX3,2024,2762.0,8387.0
U5WBFKEBLMX3,2025,1386.0,2448.0
U5WBFKEBLMX3,2026,730.0,110.0
U9EDNSCHTBE7,2016,487.0,22405.0
U9EDNSCHTBE7,2017,622.0,16568.0
U9EDNSCHTBE7,2018,669.0,14339.0
U9EDNSCHTBE7,2019,717.0,13256.0
U9EDNSCHTBE7,2020,788.0,14220.0
U9EDNSCHTBE7,2021,759.0,13455.0
U9EDNSCHTBE7,2022,737.0,7468.0
U9EDNSCHTBE7,2023,912.0,8104.0
U9EDNSCHTBE7,2024,857.0,3825.0
U9EDNSCHTBE7,2025,835.0,914.0
U9EDNSCHTBE7,2026,379.0,66.0
U9JCYEXFEEU4,2016,157.0,1368.0
U9JCYEXFEEU4,2017,137.0,2278.0
U9JCYEXFEEU4,2018,164.0,4394.0
U9JCYEXFEEU4,2019,218.0,5098.0
U9JCYEXFEEU4,2020,305.0,2897.0
U9JCYEXFEEU4,2021,189.0,3239.0
U9JCYEXFEEU4,2022,208.0,2271.0
U9JCYEXFEEU4,2023,207.0,1325.0
U9JCYEXFEEU4,2024,251.0,1410.0
U9JCYEXFEEU4,2025,277.0,646.0
U9JCYEXFEEU4,2026,127.0,14.0
ULMJJBL7ZXX3,2016,5865.0,266276.0
ULMJJBL7ZXX3,2017,5855.0,250413.0
ULMJJBL7ZXX3,2018,6622.0,290641.0
ULMJJBL7ZXX3,2019,6879.0,226485.0
ULMJJBL7ZXX3,2020,7966.0,250729.0
ULMJJBL7ZXX3,2021,8032.0,195432.0
ULMJJBL7ZXX3,2022,7687.0,147346.0
ULMJJBL7ZXX3,2023,8258.0,97393.0
ULMJJBL7ZXX3,2024,8849.0,62296.0
ULMJJBL7ZXX3,2025,9675.0,26389.0
ULMJJBL7ZXX3,2026,5020.0,1296.0
UNVDZNFA8R29,2016,1516.5294792708687,85339.8155868964
UNVDZNFA8R29,2017,1665.0516736404506,82880.57094755396
UNVDZNFA8R29,2018,1798.3915992522532,79913.99335220623
UNVDZNFA8R29,2019,1906.3648770637906,76359.26786715495
UNVDZNFA8R29,2020,2640.205966958449,83681.74209889617
UNVDZNFA8R29,2021,2323.3586189700077,67660.86516681274
UNVDZNFA8R29,2022,2733.1855756241052,39717.4751689928
UNVDZNFA8R29,2023,2301.1038647660575,28036.558206097485
UNVDZNFA8R29,2024,2429.540200468515,16624.3013903507
UNVDZNFA8R29,2025,2319.0208278963564,5480.6104219465005
UNVDZNFA8R29,2026,1179.4076730034046,356.8304657107926
UUUMQVGJNNX1,2016,252.0,18953.0
UUUMQVGJNNX1,2017,259.0,24107.0
UUUMQVGJNNX1,2018,267.0,14784.0
UUUMQVGJNNX1,2019,413.0,21261.0
UUUMQVGJNNX1,2020,667.0,11336.0
UUUMQVGJNNX1,2021,360.0,10152.0
UUUMQVGJNNX1,2022,561.0,12868.0
UUUMQVGJNNX1,2023,646.0,5915.0
UUUMQVGJNNX1,2024,684.0,3371.0
UUUMQVGJNNX1,2025,263.0,1677.0
UUUMQVGJNNX1,2026,401.0,49.0
UWNWSADJYYZ3,2017,1.0,0.0
UWNWSADJYYZ3,2018,5.0,229.0
UWNWSADJYYZ3,2019,3.0,646.0
UWNWSADJYYZ3,2020,11.0,632.0
UWNWSADJYYZ3,2021,14.0,695.0
UWNWSADJYYZ3,2022,13.0,92.0
UWNWSADJYYZ3,2023,16.0,153.0
UWNWSADJYYZ3,2024,20.0,252.0
UWNWSADJYYZ3,2025,22.0,50.0
UWNWSADJYYZ3,2026,10.0,0.0
UYLKBRENAPG5,2016,209.0,7401.0
UYLKBRENAPG5,2017,242.0,8710.0
UYLKBRENAPG5,2018,236.0,7110.0
UYLKBRENAPG5,2019,369.0,8567.0
UYLKBRENAPG5,2020,499.0,8854.0
UYLKBRENAPG5,2021,578.0,11251.0
UYLKBRENAPG5,2022,545.0,6398.0
UYLKBRENAPG5,2023,624.0,4237.0
UYLKBRENAPG5,2024,601.0,2633.0
UYLKBRENAPG5,2025,570.0,975.0
UYLKBRENAPG5,2026,278.0,26.0
UYTTZT6G9DT1,2016,10028.984212342884,556969.4226073034
UYTTZT6G9DT1,2017,10440.452118615836,549065.9191082558
UYTTZT6G9DT1,2018,11613.703494676507,562445.1780988509
UYTTZT6G9DT1,2019,13538.255081766349,583136.5100735321
UYTTZT6G9DT1,2020,15916.207610163328,609792.8162818265
UYTTZT6G9DT1,2021,15139.572857134337,404516.6321111399
UYTTZT6G9DT1,2022,15852.434452715503,292312.5664086229
UYTTZT6G9DT1,2023,16193.140362368267,193623.1684556655
UYTTZT6G9DT1,2024,16110.147897196439,113448.95268009443
UYTTZT6G9DT1,2025,16057.731603403707,40024.20833523425
UYTTZT6G9DT1,2026,9207.79560959007,1824.087023987103
V5LLVC627U34,2016,755.0,13415.0
V5LLVC627U34,2017,820.0,14562.0
V5LLVC627U34,2018,765.0,14077.0
V5LLVC627U34,2019,682.0,11857.0
V5LLVC627U34,2020,872.0,12761.0
V5LLVC627U34,2021,721.0,11710.0
V5LLVC627U34,2022,734.0,8787.0
V5LLVC627U34,2023,791.0,4338.0
V5LLVC627U34,2024,849.0,2417.0
V5LLVC627U34,2025,828.0,1690.0
V5LLVC627U34,2026,643.0,43.0
V62NC51F7YV1,2016,866.0,10545.0
V62NC51F7YV1,2017,826.0,12642.0
V62NC51F7YV1,2018,795.0,12256.0
V62NC51F7YV1,2019,764.0,18848.0
V62NC51F7YV1,2020,924.0,14111.0
V62NC51F7YV1,2021,817.0,10478.0
V62NC51F7YV1,2022,817.0,7492.0
V62NC51F7YV1,2023,797.0,5120.0
V62NC51F7YV1,2024,806.0,2241.0
V62NC51F7YV1,2025,786.0,1098.0
V62NC51F7YV1,2026,290.0,47.0
V6AFQPN18437,2016,8989.0,370423.0
V6AFQPN18437,2017,9325.0,369180.0
V6AFQPN18437,2018,10453.0,333924.0
V6AFQPN18437,2019,10598.0,366713.0
V6AFQPN18437,2020,11969.0,388359.0
V6AFQPN18437,2021,11815.0,236989.0
V6AFQPN18437,2022,11921.0,178967.0
V6AFQPN18437,2023,11922.0,129719.0
V6AFQPN18437,2024,82755.0,73696.0
V6AFQPN18437,2025,14973.0,24666.0
V6AFQPN18437,2026,5811.0,1479.0
V913TCT2SFZ9,2016,303.0,11223.0
V913TCT2SFZ9,2017,355.0,8629.0
V913TCT2SFZ9,2018,316.0,7944.0
V913TCT2SFZ9,2019,362.0,5959.0
V913TCT2SFZ9,2020,417.0,8113.0
V913TCT2SFZ9,2021,514.0,8507.0
V913TCT2SFZ9,2022,478.0,4555.0
V913TCT2SFZ9,2023,531.0,4355.0
V913TCT2SFZ9,2024,551.0,2260.0
V913TCT2SFZ9,2025,589.0,764.0
